referrer,views_total,views_unique
Google,70,44
github.com,66,22
brian2.readthedocs.io,31,16
chatgpt.com,15,9
Bing,14,10
briansimulator.org,12,4
brian.discourse.group,9,1
open-neuromorphic.org,7,1
pypi.org,6,2
duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion,5,1
